id,assign,-logKd/Ki,pred_grid_rf,pred_grid_nn,pred_ECFP_rf,pred_ECFP_nn
4abh,train,4.15,4.808833535844513,5.2569833,4.601168969181755,5.244312
3ttn,train,7.84,7.15154313487247,8.28051,7.679160467587759,7.1638427
3d8z,train,3.37,4.128335358444665,3.973125,3.6628055260360983,4.501337
1ols,train,5.82,5.607229647630638,6.0477195,,
3lpl,train,5.62,5.444374240583179,6.4359527,,
1swr,train,6.92,6.621239368165283,7.5441694,,
2zjw,train,7.7,7.010170109355951,8.059789,7.070910379029337,6.7104354
1a4k,train,8.0,7.2977764277035275,8.604968,7.470446333687571,7.9102445
1kv1,train,5.94,6.1178614823815,6.773606,,
3r0y,train,4.84,5.550522478736371,5.4963207,6.463411264612164,7.3722744
1bq4,train,5.22,5.2133535844470975,5.721185,4.945239107332593,5.0550356
3u8k,train,8.66,7.656828675577105,8.713774,8.28844845908604,8.949615
2q8m,train,4.03,4.936245443499452,4.6945305,,
3o99,train,10.82,10.439064398541833,10.89943,,
4dzy,valid,5.62,5.254070473876057,7.195762,5.464782146652503,4.8346744
2ra6,train,4.52,5.005358444714451,4.741561,4.669787460148785,4.774425
3nu5,train,8.35,8.428529769137363,8.762903,,
2weg,train,6.5,6.367181044957469,7.3226986,6.773400637619533,7.0947123
2jdp,train,6.6,6.003390036452016,6.6756163,,
4kz3,test,2.77,5.335054678007296,4.76953,7.602805526036152,5.617949
3f3c,train,6.02,6.028651275820203,7.0821624,6.229755579171137,7.3577127
3b5r,train,8.77,8.054240583232184,9.120623,8.592624867162751,9.244
4g8v,train,5.8,5.759975698663487,6.705252,5.42497343251868,6.1444855
3mdz,train,9.1,7.6195868772783,9.110459,8.92846971307134,8.601906
4lxz,valid,6.74,5.982320777642766,6.628407,6.1806389289154335,6.9565043
2hnx,train,7.08,6.899513973268495,7.9479423,6.483430347312628,6.7533245
1qbn,train,5.85,6.10049817739977,6.5193877,5.930127523910775,6.5074005
1y20,train,5.32,5.108250303766741,5.4999533,4.941296493092455,4.5339065
3d91,train,9.15,8.351871202916088,9.241612,8.616408076514249,9.252173
2oxd,train,6.82,6.3331227217496835,7.4674745,6.574516471838431,7.2480474
1xhy,train,6.18,6.047083839611165,6.7401996,,
3gt9,train,3.96,4.804179829890661,4.28849,4.877254693588402,5.2682714
4l9i,test,4.89,6.342758201701096,6.6941986,6.72845377258239,6.230688
4bf6,test,8.35,6.219586877278258,5.787238,8.213708820403859,8.508043
1k4h,train,5.11,5.5113973268529834,5.998984,5.299553666312424,5.8540835
1qb6,train,6.06,6.245759416767957,6.84775,6.057244066595875,6.274553
3ozj,train,5.11,5.563766707168897,6.0394435,5.779766206163634,6.4506474
2qmg,train,9.15,8.480012150668223,9.323379,9.02499468650364,9.693533
4up5,test,2.6,5.344386391251517,5.0828753,5.526939426142404,6.8625617
4ahu,train,2.27,3.3238153098420327,3.3293025,3.4117319557528143,5.156433
3re4,train,7.4,6.8304374240582995,7.5785365,6.56109989373003,5.4314923
2gv7,train,7.85,7.433839611178668,8.575625,7.573708820403895,7.29113
3ni5,train,7.55,7.2863304981774775,7.8830457,7.7329861849097385,8.411885
3p58,train,7.6,6.939149453219957,7.376725,6.692019128586678,7.0288033
4att,valid,6.98,6.3136330498177475,7.9167223,6.242280552603624,6.8737583
1p57,train,4.4,4.995880923450828,5.4001193,,
4lj8,test,5.82,6.009368165249084,5.4600983,,
3zt3,train,2.86,3.7202551640340307,3.510262,3.918065887353903,3.3686967
3b2q,train,4.55,5.058140947752175,5.428861,,
3s8o,train,6.85,6.743791008505501,7.2251306,,
1w3k,train,4.3,4.900486026731521,5.502212,4.8036184909671205,5.2075973
4ivc,test,10.0,6.434872417982999,7.9775,7.497991498405966,7.5141573
4wt2,test,10.42,6.9304738760631865,7.224299,,
1rr6,train,10.25,8.79277035236939,9.011413,,
2uy5,train,5.49,5.612551640340145,6.12258,5.516046758767198,5.5229206
3u81,train,4.44,5.297351154313499,5.3450475,,
3f70,train,4.85,5.1354921020655775,5.3143296,4.991607712160306,6.4232106
4w9h,test,6.73,6.591895504252725,8.389783,7.336135317038637,7.2436733
2boj,train,5.77,5.658116646415574,6.155454,6.024593517534607,6.31251
4c2v,test,9.0,6.556865127582013,7.6785216,6.518320935175347,4.981054
1toi,train,4.05,4.618663426488497,4.916369,4.117980871413455,4.8414803
3fur,train,8.0,7.4751883353584505,8.470207,7.110998937300749,8.67609
4nyf,test,7.31,6.145346294046178,7.3639116,6.375402054551898,7.668678
1sw2,train,7.22,6.475467800729035,7.131562,7.207481402763064,7.2934237
4fz3,valid,3.73,6.410340218712035,6.8773766,6.76630180658874,7.895642
1v2w,train,4.01,4.438505467800796,4.624018,,
1ftm,train,7.61,6.926439854191943,7.7073526,,
1hmt,train,5.79,6.161458080194393,6.750884,,
4kao,valid,6.11,6.330607533414333,6.984794,7.073963868225304,8.398136
3ppr,train,2.82,3.7577764277035453,4.2128406,4.1717056323061,4.7847395
2o4n,train,7.82,7.8702794653705705,8.716243,,
4p6w,test,9.15,6.786719319562581,7.633887,7.8816445270988735,9.839281
1dhj,train,6.55,6.890886998785018,7.14235,,
4gzw,train,4.52,5.255783718104496,5.124329,4.564241055614596,5.3666177
1f4e,train,2.96,4.056439854191998,3.7934127,4.296238044633393,5.0146976
2jdk,train,6.54,6.371020656136076,7.314022,6.28441923485653,7.1245465
1a8i,train,5.52,5.525601458080208,6.1350656,5.4909971661353705,5.486091
2xj1,train,7.55,7.237047387606387,7.9366417,7.204643995749271,8.3420725
3u7k,train,7.07,7.062527339003625,7.7520623,7.091870350690723,7.460664
2aoc,train,4.89,5.584155528554073,6.6078196,,
4pmm,test,7.57,6.562563791008518,6.9175396,6.960688097768332,6.151282
1a4w,train,5.92,6.204058323207815,6.9047914,6.306854410201953,6.8506746
1sqa,train,9.21,8.256840826245467,9.076262,8.348607863974498,7.881487
1f5l,train,5.28,5.323997569866387,6.284443,5.4515090329436875,7.330081
2j95,train,8.4,8.07569866342642,8.70523,8.118756641870279,8.626401
3obx,train,3.89,4.807800729040065,4.3016834,4.377523910733258,5.434735
3d78,train,7.64,6.911895504252773,8.213735,7.579156925256924,8.092205
2vk2,train,6.89,6.340716889428943,6.8339105,6.390829664490719,6.114263
2r43,train,6.0,6.333195625759416,6.6924005,,
2xc0,train,6.72,6.9814337788578555,7.444438,7.04906482465465,7.2992287
4m0r,test,5.21,6.286524908869989,6.5863776,5.842444208289047,5.2928715
1msn,train,9.09,8.711603888213912,9.405218,9.192369819341181,9.594947
1b46,train,5.28,5.77955042527342,6.3056617,5.787045696068004,6.52571
4qyy,test,7.3,6.554495747266111,8.087331,6.2831349628055575,6.3524837
1x8r,train,6.12,6.208639125151829,6.6474094,,
3o5n,train,4.76,5.181020656136154,5.6184964,5.137630180658953,5.0068207
1v48,train,7.8,7.2190886998785615,8.372123,,
4av5,train,7.21,6.777424058323229,7.6454883,6.549450938717694,7.352085
4i8x,valid,2.64,5.530777642770349,6.26027,5.977290116896917,6.859669
1yp9,train,5.11,5.702235722964758,6.282982,6.003310308182752,6.572616
1qb1,train,6.77,6.66577156743627,7.508798,6.97718384697141,8.058749
2bok,train,6.55,6.501008505467869,7.2124357,6.700745028085699,7.612385
4ko8,valid,7.15,6.575577156743634,7.067213,,
3ipq,train,7.57,7.28020656136085,8.227401,7.193060573857561,7.1807237
1utm,train,3.01,3.7554678007290794,3.6112127,3.2144420828905984,4.826603
4tt2,test,4.66,6.241178614823818,6.2400537,5.909414263104365,4.4182787
3rlp,train,7.08,6.768481166464125,7.991836,6.848267800212511,7.012338
3fvn,train,6.77,6.64803159173761,7.888587,7.124973432518686,7.302015
1lst,train,7.85,7.203475091130054,7.788335,7.837555791711071,7.81197
6std,train,8.64,7.9243134872418635,9.020093,8.141891604675978,8.753434
1b6h,train,7.82,7.464544349939226,7.74058,7.459224229543007,6.792059
2xbx,train,7.82,7.706524908869956,8.263532,7.794941551540858,8.235422
3gba,train,9.07,7.9656500607532985,8.8032875,,
4ddm,valid,2.46,4.968140947752123,4.6798315,5.593030211021711,7.7224154
1e2k,train,4.94,5.3116889428918705,5.5807548,5.133012752391057,6.007082
3jzh,train,3.4,4.5056622114216704,3.7972121,4.3923485653560395,4.112623
1ai5,train,3.72,4.301008505467757,4.106594,3.984909670563181,4.621332
3jyr,train,5.54,6.098444714459279,6.0905848,,
1h2k,train,2.92,3.6696233292831346,3.419313,,
4pow,test,6.3,6.1743013365735155,6.3972025,6.571018420120468,7.9969726
2pyi,train,3.75,4.614653705953827,4.7121577,4.301886291179598,5.3689594
3pd8,train,6.46,6.166415552855429,7.33455,6.356259298618519,6.392609
3kdm,train,7.0,6.75889428918591,7.885783,,
2zfp,train,5.17,5.659562575941711,6.1715136,5.665260361317775,6.0792694
1w5w,train,8.8,8.638967193195674,9.422377,8.657853347502675,8.861303
4io5,valid,5.03,4.9123450789793415,4.20051,,
4f1l,train,5.12,5.359027946537008,5.9121284,5.343682065387204,6.1150947
4q6d,test,7.36,7.421883353584447,7.8680534,6.565951115834197,10.291669
1ppk,train,7.66,7.409331713244177,8.12456,,
2zxd,train,5.22,5.484860267314668,5.903188,5.82098831030819,6.347005
1n4h,train,6.55,6.621810449574794,7.1180797,6.800658873538872,7.474365
2yge,train,5.06,5.662551640340228,5.6637573,,
4qer,test,7.54,5.916695018226,5.7880626,5.789989373007447,6.646419
2zy1,train,7.4,7.019684082624506,8.117896,,
3iub,train,4.54,5.321919805589288,5.4860635,4.9596918172157025,6.4400244
2zfs,train,6.54,6.512733900364501,7.173209,6.567421461464509,6.53506
2v8w,train,6.82,6.4334021871202856,7.0413494,,
4ks4,valid,7.14,6.997642770352376,7.7416234,6.8523326248671905,4.901103
3w37,valid,5.18,6.6616889428918675,6.8602815,,
3g08,train,8.16,7.727970838396058,8.654158,7.108055260361287,7.1863017
3d7z,train,7.92,7.500716889428956,8.541179,7.529330499468694,8.201111
2jdu,train,6.72,6.160801944106906,7.166164,6.706535600425112,7.093576
2pvk,train,8.3,7.556427703523762,8.294407,7.894410201912932,9.0656185
1y6r,train,10.11,8.804094775212569,10.315195,,
3ozg,train,9.19,8.167047387606232,8.798823,,
1hi3,train,4.19,4.670133657351184,4.8950768,,
3wmc,test,6.51,5.513207776427701,6.7797976,6.195742826780032,7.88302
4fm7,train,7.24,7.033159173754473,7.4879565,7.074045341834845,7.4249086
1u1w,train,5.85,5.643669501822593,6.594518,5.752550478214697,6.660575
3u7l,train,7.28,7.0411300121506635,8.009133,7.221179596174269,8.442637
2r3w,train,6.89,7.157703523693855,7.6090865,6.8645696068013615,6.6496396
4djw,train,6.28,6.247314702308624,6.83022,6.473315621679051,7.135458
2hjb,train,4.39,4.9752004860267,5.2836046,4.518884165781064,4.773345
2qd6,train,8.68,8.727144592952667,9.085285,,
2c92,train,5.68,6.113815309842037,5.636968,,
3g0e,train,7.7,7.134811664641491,7.971466,7.348806234502236,8.317189
3hl8,train,4.49,4.98889428918584,4.962853,5.1145164718383995,4.782075
4lw1,valid,3.15,5.045394896719314,6.013856,5.862869287991493,5.8801036
4gue,valid,5.24,6.899173754556502,8.755424,6.066936769394257,7.4848747
2vba,train,4.6,5.243839611178592,5.1609716,5.080754516471838,5.9057674
3b67,train,8.85,8.110534629404684,9.221104,8.671785334750373,8.60849
1gar,train,10.0,8.915832320777646,10.072427,,
1g98,train,5.7,5.625650060753287,6.396265,,
3coy,train,6.02,6.15923450789798,6.7133646,6.304707757704624,6.204281
3vf5,valid,9.34,8.182150668286758,9.876805,,
2f81,train,10.52,9.42413122721763,10.242441,,
3d6o,train,4.11,4.456330498177415,4.567288,4.087630180658908,4.345328
2vsl,train,8.4,7.727229647630572,8.664808,7.840081473609544,7.4207006
3cdb,train,7.02,7.007411907654992,7.5684686,7.08142401700329,8.066957
3g2j,train,4.75,4.98913730255164,5.0983224,4.860086787105914,4.846472
3st5,train,11.3,10.57726609963551,11.132728,,
2uwp,train,6.81,7.089088699878534,7.406364,,
4f2w,test,11.3,6.378736330498185,6.314193,,
4b35,valid,2.89,5.679562575941686,7.0077696,5.746848369729404,4.603479
1b51,train,7.37,7.115407047387555,7.447841,6.812019128586553,6.736979
3suu,valid,8.52,6.341482381530982,6.979681,5.3836889833510515,4.109495
2ovv,train,7.92,7.320656136087522,8.465532,7.653533475026593,8.134331
3cj5,train,6.34,6.2863061968408624,7.1098304,6.738831030818347,6.7974243
4agq,train,5.01,5.435042527339076,6.1395555,5.003478568898412,6.0014725
4hws,test,9.1,6.525479951397331,8.065653,6.781115834218903,8.550014
4cd1,test,4.89,6.157849331713243,7.6504593,6.2530712008501395,9.703567
4g0z,train,2.21,3.33927095990281,2.8204823,,
2pwg,train,4.82,5.112624544349972,5.667013,,
4q0k,test,4.87,6.354908869987845,7.4219522,6.193255402054589,5.7934613
4n7m,valid,5.47,5.802818955042528,5.69534,6.496477151965998,3.7727304
1pbq,train,6.27,6.1104252733900815,7.1439347,6.328544102019209,6.480444
2rkm,train,3.9,4.806804374240625,4.142403,4.930807651434653,6.7668557
2ewa,train,7.94,7.398274605103226,8.193482,8.312563711350561,8.488164
3bxf,train,5.54,5.687290400972032,6.601173,,
2qnp,train,6.41,6.768444714459247,7.0009184,6.336110520722595,7.666045
2wvt,train,6.12,5.921044957472611,6.638054,6.184576691462919,6.6018953
3fee,train,6.64,5.959963547995145,6.8670964,6.6756535600425835,6.982197
4nku,valid,4.67,6.439270959902802,6.9848404,,
2avo,train,8.85,8.608505467800793,8.677319,,
1ajp,train,2.23,3.2509234507898026,3.4325237,,
3s76,train,5.05,5.316731470230911,5.8449545,5.744899043570734,6.6283007
4kxb,valid,4.12,6.350643985419201,5.5129223,,
4bi6,valid,3.95,4.915856622114213,5.534935,,
3okv,train,6.23,6.319416767922181,6.694281,,
3cft,train,4.19,4.832867557715708,4.9055963,4.8826567481402785,5.2021666
2wzm,train,5.22,5.6077521263669174,5.8219995,,
4f5y,train,5.43,5.9392588092345,6.126104,,
3d1y,train,8.22,8.04801944106929,8.594604,,
3gdt,train,7.19,6.5975212636694645,7.7614694,,
1ajv,train,7.72,7.6900243013365985,8.6199875,7.609458023379424,8.045249
3k8c,train,2.92,3.7856986634265133,3.7299166,,
4gkm,valid,5.17,5.98837181044958,6.664886,5.879679258042707,6.21936
2p16,train,10.1,9.060571081409552,10.138731,,
1g2k,train,7.96,7.706366950182281,8.682256,7.80120085015944,8.54624
3n7o,train,7.14,6.75736330498181,7.6391773,,
4r3w,test,3.0,6.027545565006076,5.741439,,
2zdn,train,6.25,6.341421628189546,6.582252,6.318932341480676,6.302254
3ug2,valid,8.25,6.181105710814105,7.2246547,7.061455897980878,9.503402
3zv7,train,5.92,5.847302551640377,6.6666527,6.38759829968124,6.9475355
3pe1,train,9.65,8.58232077764271,9.492967,8.799394261423942,9.164815
4ezx,valid,5.8,7.341725394896721,9.090088,6.09781150371947,7.518664
2b4l,train,4.77,4.983924665856609,5.4245505,,
4mn3,test,5.75,6.933244228432565,7.4874516,5.885546847325535,6.1792254
1k6c,train,7.48,7.568541919805502,8.4564495,,
3mof,train,3.07,3.4907290400972255,3.3163676,3.540212539851248,5.907327
1qaw,train,5.12,5.576318347509065,5.9347415,,
3w9r,test,6.18,5.773317132442276,6.832627,6.5305658873538786,8.250012
1tnh,train,3.37,3.8738274605102827,3.6369467,3.849525327665559,5.2623043
4e70,valid,5.28,5.951725394896723,6.2461357,5.797545164718418,5.937656
3tif,train,5.38,5.616780072904061,6.287855,,
4b34,valid,3.14,5.3545321992709605,6.2399387,4.880797024442089,7.268363
2r5a,train,2.6,3.4282867557715355,3.328909,,
2q5k,train,11.3,10.099769137302628,11.142017,,
2fxs,train,6.06,6.225868772782528,6.916687,6.3588735387885835,7.3189907
4f9y,valid,6.74,6.543195625759427,7.68227,5.859383634431459,7.584097
1kav,train,5.82,5.894763061968416,6.0110784,,
2vwl,train,7.02,7.111373025516486,8.026075,7.163623804463456,7.1387873
3vd4,train,4.82,4.975929526123984,5.3647103,,
3ok9,train,11.23,10.492575941676655,11.379612,,
1b5i,train,7.05,6.898201701093623,7.376699,6.734707757704635,7.432962
4dds,train,5.01,5.388687727825097,5.677466,5.200255047821549,6.27987
4ijh,valid,4.33,5.9643377885783835,7.559151,6.535387885228488,8.722465
1if8,train,9.64,8.666585662211498,9.685179,8.952656748140356,9.99647
3eb1,train,4.79,5.15439854191978,5.615323,5.140786397449499,5.910081
1nu3,train,4.0,4.739513973268525,4.7972984,4.1605027895855455,4.711216
3el4,train,7.17,7.29951397326857,7.786261,,
2tpi,train,4.31,5.1040947752126105,4.9707885,4.899500531349625,5.6608944
4j46,valid,5.28,6.496051032806811,6.976219,6.021264612114779,7.2366285
3arq,train,6.4,6.3692831105710646,6.927411,6.3380432647408975,6.7296605
3g2i,train,4.86,5.119513973268546,5.6909904,,
2vw1,train,3.52,4.577375455650049,4.613652,,
4jyc,valid,6.7,6.185176184690154,7.4426017,,
4g8y,train,4.59,5.155285540704771,5.3498197,4.786461211477208,5.443963
1c5o,train,3.49,4.091348724179779,4.2449055,,
3d50,train,4.77,5.300558930741204,5.849532,5.297698666021173,7.3546543
4daf,train,7.12,6.445431348724126,7.507216,6.769383634431396,7.4228597
2xxt,train,8.05,7.284860267314781,8.427961,7.931317747077683,8.086975
2qwd,train,4.85,5.221725394896692,5.783567,,
1bnw,train,9.08,8.53834750911297,9.226142,8.879330499468622,9.276288
2f7p,train,6.6,6.383961117861496,6.973901,6.327088204038306,6.5660486
3pwm,train,9.1,8.755698663426575,9.300753,,
4asd,valid,9.28,6.540656136087492,7.319127,7.324737513283772,5.857763
3ru1,train,4.85,5.440911300121489,5.626921,5.473395324123291,5.919315
6cpa,train,11.52,9.467339003645309,11.250819,,
1thz,train,5.15,5.473475091130023,5.917096,5.183156216790642,5.3828216
2qdt,train,5.19,5.265224787363319,5.6861134,5.257045696067994,6.466059
2std,train,9.85,8.464568651275897,9.203482,8.677444208289163,8.451042
4g90,train,4.51,5.079295261239433,5.5882025,4.6891923485654425,6.042812
4elh,valid,8.09,6.747132442284331,8.658201,,
2g70,train,7.77,7.01189550425281,7.663312,7.554285334750385,7.958442
1pph,train,5.92,6.009623329283144,6.398631,6.0890329436769655,6.895232
1y0l,train,9.0,7.958189550425273,8.681524,8.004616745349285,9.941129
2nn1,train,5.82,5.815856622114221,6.4483047,5.918777895855464,7.332816
3nik,train,3.45,4.626925880923408,3.820332,4.350049468705159,6.040348
4fai,train,6.99,6.839088699878404,7.552004,6.993400637619428,7.202938
2jxr,train,7.05,7.117351154313553,7.8155165,,
4b6s,train,6.01,6.039404617254023,6.892389,,
2yki,train,9.46,8.498335358444741,9.477304,8.447720510095666,9.290168
3zxz,train,8.4,7.61417982989059,8.692798,7.82558979808706,8.7819605
2ypp,valid,4.41,5.561470230862703,5.9231825,,
2wzs,train,3.85,4.466087484811625,4.7487154,,
1y3x,train,5.14,5.427241798298901,6.051506,,
1ex8,train,6.33,6.531701093560112,6.25614,,
3uw4,train,7.77,7.327424058323296,8.36363,,
3uxk,train,4.93,5.129246658566182,5.746234,5.207035069075449,4.594975
2bqv,train,8.05,8.029659781288046,8.6831875,8.243432518597318,8.490034
3bqc,train,5.73,5.848784933171298,6.3007874,,
2xda,train,6.22,6.260267314702292,7.1485424,6.332104144527122,7.6419797
4dko,train,6.52,6.3538517618469585,6.9214864,6.64112646121159,6.0749946
4uma,test,5.41,5.324362089914942,5.083676,,
3ozp,train,6.62,6.577047387606267,7.0694695,,
1om1,train,6.77,6.573122721749766,7.198302,6.393241232731226,7.0868373
1qb9,train,7.44,7.074337788578309,8.063823,7.384048884165686,8.236747
1hvs,train,10.3,9.725346294046249,10.586375,,
1f73,train,2.39,3.9168286755771415,2.939118,3.5746257780476576,3.1418366
2w8w,train,2.12,3.600486026731424,2.7743409,,
4q6e,test,6.18,7.24126366950183,7.90328,7.318958554729028,7.8519244
2oc2,train,8.52,7.915407047387712,8.951323,,
2zxg,train,8.82,7.991482381530948,8.782309,,
4jyt,test,7.4,6.019258809234513,7.1777163,6.489849450938724,8.828616
2qbs,train,6.68,6.708493317132459,7.701361,6.811795961742873,8.169122
2jkp,train,4.23,4.766148238153107,4.9366508,,
3cow,train,6.9,6.626269744835945,6.976123,6.722476089266702,7.4926224
3bex,train,5.57,5.704204131227234,6.364959,5.480960754546244,5.56718
1pro,train,11.3,10.149343863912588,11.117163,,
1i2s,train,3.31,3.8926123936816226,3.938705,,
4mc6,test,9.59,7.415589307411912,8.690182,8.166546227417573,8.066925
3drf,train,7.0,7.030984204131234,7.4861374,6.156036131774717,5.8053155
3b3c,train,3.98,4.4407411907655,4.724141,,
